id,text,label,origin,type,language,split
ru_11124,"Трудновато, оказывается, нормально спать, если привыкаешь глушить себя перед сном Кветиапином.",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_12845,#DemocratRaceHorses Boniva Butthurtz,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_7104,'自分の中で新トニンは甘すぎる、コスパ悪いけど、心臓バクバク楽しいし、変なぽわぽわやし、寝ても絶対夜中起きるし、次の日持ち越しならんけ、ちとハマってしまってる。',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_14272,god bless tamiflu,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11301,@USER______ ive had tests done for 2 years. im having another test in a few weeks. if you can get a tablet called nexium prescribed get it,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_14285,'ルルアメあげるからルルアメください…',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_4338,@USER_________ I usually take an IR quetiapine at night. Didn't tonight. That's part of the issue.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_13031,'ルルCのプレマ買おうかな',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_15301,Filling prescription for Effexor. Turns out I can't keep up the rock star positivity (alone) forever. Hot flashes & no sleep = bad place.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7278,"ice cream &amp; hey arnold! until my seroquel kicks in, again...",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5796,"Its nights like these where one needs,not just caffeine but nicotine too...",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7140,"Jeosornengig 321 mg: Howdy! where buy levitra , purchase prozac , generic priligy , purchase tadalafil no prescription excellent website…",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_11939,'もう赤行ったど！ただ風トーテム来たらルル→風トーテムに変わりそうでまた受け強くなると思う,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_5548,"at work today, some woman tried to argue with me for 10 minutes that synthroid is ""sooo generic""..😂😂",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13493,@USER_________ I saw a commercial for Tamiflu today. I thought of you.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1516,"@USER________ lmao, i'm prescribed baby. it's for my anxiety. i take seroquel, and celexa with it. i'm a fucking zombie after 9pm.",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_3514,"Стоит он недорого – 360 руб., этого хватает на весь курс лечения.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_16957,"@USER_______ I didn't make a big announcement, not least because it went live well before I arose from quetiapine dreams ;)",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
fr_807,"Chère <user> merci pour ta réponse tu as tellement raison et au fond je sais tout cela. Je ne souhaite rien d'autre que de me débarrasser de ces pensées obsessionnelles. J'en suis au point où je dois penser à moi, je n'accepterai pas le nouveau travail pour le moment, mais je dois m'attendre à perdre mon emploi actuel si je vais à l'hôpital. Je ne sais pas comment nous allons nous en sortir financièrement si nous n'avons pas d'argent, mais nous trouverons un moyen de le faire. Bises <user>",0.0,LREC2022,forum post,fr,SMM4H_26_train
ja_19816,'もしかしてある×ルルたん？🥱ルル呼んでくるわ\u3000ルル〰️！',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_4380,"Ребенок (4 года) с переходом в новый садик начал очень часто болеть. Заболел ларинготрахеитом, спустя 10 дней болезни я начала давать ему ликопид, и сама начала его принимать в дозировке 1 мг. У ребенка на 6-ой день поднялась температура 39! Посоветовавшись с педиатром, я сразу отменила ребенку этот препарат, на следующий день температура 40, после осмотра врача- диагноз - гнойная ангина (( принимали антибиотик 5 дней и все прошло... Непонятно, то ли этот препарат дал такую побочку, так как ребенок сидел дома и никуда не выходил- с больными не контактрировал. Я пропила 10 дней таблеток детской дозировки, пока не заболела )))",0.0,RuDReC,review,ru,SMM4H_26_train
en_6776,@USER_______ whoops not diva cup I meant nuvaring wtf tabia,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_3572,"Эх, беда-беда.",0.0,RuDReC,sentence,ru,SMM4H_26_train
en_878,i feel like they should have picked a better name for the drug boniva lol,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
zh_146,胆囊切除着可否服用诺和龙2.0mg来治疗糖尿病,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
en_17618,damn vyvanse why you gotta play me like that,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12313,"Stratify women into groups of low, intermediate, or high risk of developing a late distant recurrence breast cancer after five years of hormone therapy. HTTPURL________________",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_20169,'ルル・ラブァ先生の著書に書いてあった『西洋占星術は言わば、宇宙生物学です。』という言葉にすんごい痺れまくってロマンが止まらないので余計に西洋占星術に沼ってしまう。そしてアウトローなやつは基本西洋占星術が向いているんですアウトローな方は西洋占星術を勉強することを強くお勧め。',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
de_1264,"Hallo <user>, auch wenn der Beitrag schon sehr lange her ist, würde ich mich über Antwort freuen. Ich nehme die Tabletten seit 2 Tagen. Habe schlimme Probleme mit innerer Unruhe und Herzrasen mit Ängsten. Hattest Du damit auch zu tun und wurde es mit den Tabletten besser? Lieben Gruss <user>",0.0,v2_2001_3000,forum post,de,SMM4H_26_train
ja_11766,'頑張り屋さんなだけに無理し過ぎるのではないかと心配になります。やはり安楽死の方がこの子のためなのかと毎日看護しながら悩みますが、お医者さんに相談しながらルルにとって1番良いのは何か、ルルのために考えながら治療続けたいです🙇\u200d♀️',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_11215,'コスのアカウントの名前を迷い、1周回ってルル→澪埜(れの)→瑠榴(るる)になった。また変わるかな？(澪埜って漢字めっちゃ気に入ってるからどこかで使いたいな(´ᐞ`).｡o)',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_3066,"Будьте здоровы, ине болейте!",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_7461,"Лекарства, действующим веществом которых является метформин: Глюкофаж, Сиофор и отечественные аналоги. Узнайте пок..",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_2829,got some food and electrolytes and celecoxib in my body early so things are good i think,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_746,'副反応対策でバファリンやルルやカコナールやパブロンの売上が上がりそうなら、そのあたりの株は今かいどき……？',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_14797,@USER___________ Same with me Dolly #RA #Humira,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_16875,'ルルと同じく重大な過失致死の罪を背負ったということである程度立場を平等にしたということだった…のかなあ？少なくとも本人はそんな風に思ったから発狂爆笑して結果が全てだと言い放ちシャルルを殺害しに行ったりしたのかなと思ったり',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_2645,'まゆゆのアクスタも欲しいから追加しちゃおうかなどうしようかな…でもそしたらイブのも欲しくなるんよな……',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_7016,My dad has been on namenda for four days. Funny I forgot what that drug is for.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_6946,"Надо держать имодиум или лоперамид на случай поноса, первые две таблетки сразу его остановят (если это не инфекционное)",0.0,RuDReC,tweet,ru,SMM4H_26_train
zh_1913,我前两天拉肚子，到医院后大夫给我注射了两剂凯莱加星，我现在不但没好反而感觉口腔和鼻粘膜干燥不适，呼吸道不适。问:这种药适合我吗？本次发病及持续的时间:3天病史:2年前得过疑似急性肠炎,1.0,SMM4H_2026,120ask,zh,SMM4H_26_train
zh_1558,请问医生:如果服用抗生素预防细菌感染，能起到几天的预防作用？比如说:吃了3天的抗生素，只能预防3天？还是4天？还是5天？,0.0,SMM4H_2026,120ask,zh,SMM4H_26_train
en_14551,"@USER____ my team want me to go on humira now, infliximab they say isn't effective enough which in other words means isn't cost effective",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_14915,'CCよりルルが食べてるピザの方が大きい事に驚いてる',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_17893,"when on high dose of seroquel, alcoholism was at it's worst and cravings constant and intense. now off seroquel, cravings occasional.",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10373,in need of nicotine .,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_13706,'オリキャラちゃん▶描いた子｢ミル・ルルグレイ｣,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
en_16720,trying a lunesta free night,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ru_11632,"Скорее всего микротравмы, отдохни.. Мази особо не помогут, тк ток в подкожножировую клетчатку проходят, а у тебя видимо глубже проблема. Главное не греть, всякие змеиные, осиные, муравьиные мази,йодовые сетки не надо! Вольтарен, можешь Аркоксиа 90 мг 7 дней пропить.Ну а так покой",0.0,RuDReC,tweet,ru,SMM4H_26_train
en_8769,@USER__________ @USER_____ I've had friends & fam do #Enbrel for me; I feel like #Humira would be trickier to have someone else do. #rheum,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_18174,'ファルル…いいぞ……わかるファルル割と最初のほうからいるし可愛いなんて説明していいか分からないけど可愛い…語彙力をくれ…',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_4662,Хотя к гомеопатическим препаратам я в общем отношусь положительно.,0.0,RuDReC,sentence,ru,SMM4H_26_train
en_4971,"@USER__________ @USER__ anti -epileptics mainly lamotrigine, which i take",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
ja_11958,'なんちゃってルル作ってみた！きな粉と黒蜜をかけていただきます！（ほぼわらびもちです！）,0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_9493,'朝に安い栄養ドリンク、コーヒー、錠剤3錠会社付いて缶コーヒーで息切れ動悸が日に日にやばくなり…!笑朝礼で失神エスタロンモカは封印しました',1.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ja_4251,'さすがに今日はイブだからか午後からゆっくり予定なんだけど〜フリーたくさん来てほしいなーと願いながら早く帰ろうかとも企んでいたり😏',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
de_872,Ich bin gerade am überlegen mir meine Implantate (380ml) wieder netfernen zu lassen oder evtl. durch viel kleinere ersetzen zu lassen. Hat jemand damit Erfahrung? Wie sieht die Brust danach aus? Und was ist mit den Kosten?,0.0,LREC2022,forum post,de,SMM4H_26_train
ja_16109,'【いいね！】【ボイロレトロゲーム実況祭】パズルがやりたい葵ちゃん\u3000す～ぱ～なぞぷよ\u3000ルル～のル～\u3000Stage1【ソフトウェアトーク実況プレイ】',0.0,SMM4H_2026,tweet,ja,SMM4H_26_train
ru_4230,"Я противник прививок, но некоторые прививки нужны. Совсем недавно заставила сделать прививку от гриппа мужа и дочку, так как в доме есть годовалый малыш. Прошлый год для наших знакомых был просто кошмарным по заболеваемости гриппом. Три семьи (это только те кого знаю я) лежали пластом неделю с температурой под 40 и каким только чудом мы не заразились, одному Богу известно. Прошлогодняя статистика по заболеваемости ОРВИ не утешительная. Решили не рисковать больше. Вакцинацию 9 летняя дочка перенесла превосходно, никаких симптомов гриппозного состояния. А вот муж, на 5 день заболел и заразил меня. Не знаю, возможно, ли такое? Но факт остается фактом. Время покажет, эффективна ли вакцина, но знакомые и родственники, делающие ежегодно прививку Грипполом Плюс гриппом не болели. И переносят её хорошо, без повышения температуры. Общее впечатление : Стоит рискнуть RATING 4 NOTE",0.0,RuDReC,review,ru,SMM4H_26_train
